,Drugname,id
4995,trisenox ampul,4995
4996,triple paste af ointment,4996
4997,triple flex,4997
4998,triple omega,4998
4999,triple paste ointment,4999
5000,triple antibiotic plus ointment,5000
5001,triple antibiotic ointment,5001
5002,triphrocaps,5002
5003,tri-norinyl,5003
5004,trinate,5004
5005,trinatal rx 1,5005
5006,trimo-san jelly with applicator,5006
5007,trimipramine maleate,5007
5008,trilyte with flavor packets,5008
5009,tri-legest fe,5009
5010,triglide,5010
5011,trigels-f forte,5011
5012,trifluridine drops,5012
5013,triesence vial,5013
5014,triderm cream,5014
5015,tricitrates,5015
5016,tricon,5016
5017,tpn electrolytes vial,5017
5018,trichlormethiazide (bulk) 100 % powder,5018
5019,"tri-chlor solution, non-",5019
5020,tricare prenatal dha one,5020
5021,triamterene-hydrochlorothiazid,5021
5022,trianex ointment,5022
5023,triaminic daytime cold-cough,5023
5024,triamcinolone-dimeth-silicone kit,5024
5025,yellow fever vaccine live (pf) suspension for reconstitution,5025
5026,tri femynor,5026
5027,trexbrom,5027
5028,tretinoin-emol 9-skin cleansr1 combination package,5028
5029,trexall,5029
5030,tremfya syringe,5030
5031,"trelegy ellipta blister, with inhalation device",5031
5032,"travel-ease (meclizine) tablet, chewable",5032
5033,travel sickness tablet,5033
5034,travatan z drops,5034
5035,travel sickness,5035
5036,transdermal pain base cream,5036
5037,tranexamic acid,5037
5038,tranexamic acid (bulk) powder,5038
5039,trandolapril-verapamil er,5039
5040,tranexamic acid vial,5040
5041,tuzistra xr,5041
5042,tussionex,5042
5043,tusslin,5043
5044,tussi-pres pediatric,5044
5045,tussin mucus-chest congestion,5045
5046,tussin liquid,5046
5047,tussin,5047
5048,tussin cf,5048
5049,tussi pres-b,5049
5050,turpentine liquid,5050
5051,tums ultra,5051
5052,tums smoothies,5052
5053,tums,5053
5054,tumersaid,5054
5055,tums dual action,5055
5056,tudorza pressair 400 mcg/actuation breath activated,5056
5057,tuberculin ppd diagnostic test,5057
5058,tylophen,5058
5059,"typhoid vaccin,live,attenuated capsule,delayed release (enteric coated) (capsule,delayed (e.c.))",5059
5060,tymlos pen injector,5060
5061,twocal hn,5061
5062,tozal,5062
5063,tl gard rx,5063
5064,tl-hem 150,5064
5065,tivorbex,5065
5066,tl icon,5066
5067,tnkase kit,5067
5068,thyrolar-2,5068
5069,thyrolar-3,5069
5070,thyrolar-1/2,5070
5071,thyrolar-1,5071
5072,thyroid (pork) tablet,5072
5073,thymol crystals,5073
5074,thyrogen vial,5074
5075,thonzylamine-phenylephrine liquid,5075
5076,thymoglobulin vial,5076
5077,thioguanine tablet,5077
5078,thiola,5078
5079,thimerosal (bulk) powder,5079
5080,thick and easy oral powder packet not applicable,5080
5081,thiamine hcl vial,5081
5082,thicken up clear oral powder packet,5082
5083,therems,5083
5084,thiamine hcl,5084
5085,thermotabs,5085
5086,therapeutic mineral ice 2 % topical gel dermatological irritants-counter-irritant formulations,5086
5087,theramill forte,5087
5088,theralith xr,5088
5089,theraflu multi-symptom cold 10 mg-20 mg-500 mg oral powder packet,5089
5090,thera-gesic cream,5090
5091,theraflu nighttime severe cold-cough 25 mg-10 mg-650 mg powder packet,5091
5092,theracran,5092
5093,theragran-m premier 50 plus,5093
5094,"thera tears dropperette, single use dropper",5094
5095,thalomid,5095
5096,titanium dioxide (bulk) powder,5096
5097,thalidomide capsule,5097
5098,thallous chloride tl-201 vial,5098
5099,tirosint-sol,5099
5100,tioconazole-1 6.5 % vaginal ointment,5100
5101,tiotropium-olodaterol mist,5101
5102,timoptic-xe gel-forming solution,5102
5103,tilia fe,5103
5104,tiger balm ointment,5104
5105,"tiger balm adhesive patch, medicated",5105
5106,tigecycline vial,5106
5107,ticlopidine hcl,5107
5108,total allergy,5108
5109,topotecan capsule,5109
5110,topotecan hcl vial,5110
5111,toprol xl,5111
5112,"tolvaptan tablet, sequential",5112
5113,tonalin cla,5113
5114,tolvaptan tablet,5114
5115,tolbutamide,5115
5116,tolcapone,5116
5117,tolazamide,5117
5118,"tobramycin-dexamethasone suspension, drops (final dose form)",5118
5119,today contraceptive sponge,5119
5120,"tobramycin-lotepred drops, suspension",5120
5121,tobramycin-dexamethasone ointment,5121
5122,tobi podhaler capsule,5122
5123,tobi ampul for nebulization,5123
5124,tetrix cream,5124
5125,tetrabenazine,5125
5126,testred,5126
5127,tersi foam,5127
5128,terocin lotion,5128
5129,terocin (with lidocaine) 2.5 %-25 %-0.025 %-10 % lotion,5129
5130,tenoretic 50,5130
5131,tenivac vial,5131
5132,tenoretic 100,5132
5133,tencon,5133
5134,telmisartan-amlodipine,5134
5135,telmisartan-hydrochlorothiazid,5135
5136,"telavancin solution, reconstituted (recon soln)",5136
5137,tygacil vial,5137
5138,teflaro vial,5138
5139,"tears naturale free dropperette, single use dropper",5139
5140,tecentriq vial,5140
5141,tears again hydrate,5141
5142,taztia xt,5142
5143,tavalisse,5143
5144,taurine (bulk) 100 % powder,5144
5145,tasmar,5145
5146,tart cherry extract,5146
5147,tartaric acid granules,5147
5148,taron-c dha,5148
5149,taron forte,5149
5150,tarina fe,5150
5151,take action,5151
5152,tagrisso,5152
5153,takhzyro vial,5153
5154,tagitol,5154
5155,tactinal,5155
5156,tactinal tablet,5156
5157,tabloid,5157
5158,tab-a-vite,5158
5159,women's one daily,5159
5160,women's prenatal + dha,5160
5161,"wixela inhub blister, with inhalation device",5161
5162,wintergreen oil topical,5162
5163,winrho sdf vial,5163
5164,wiley basic elements bhrt base cream,5164
5165,wheat dextrin 3 gram/3.5 gram oral powder,5165
5166,wheat germ oil,5166
5167,tab-a-vite with iron,5167
5168,whey protein 20 gram-140 kcal/39 gram oral powder,5168
5169,women's laxative,5169
5170,xofigo vial,5170
5171,xofluza,5171
5172,xtampza er,5172
5173,wp thyroid,5173
5174,xyzbac,5174
5175,xyntha solofuse syringe,5175
5176,xyosted auto-injector,5176
5177,xyntha vial,5177
5178,xylocaine vial,5178
5179,"xylitol-antiseptic comb no.5 lozenge, extended release",5179
5180,xylitol (bulk) powder,5180
5181,xanthan gum powder,5181
5182,"xartemis xr 7.5 mg-325 mg tablet extended release, oral only non-opioid analgesic/antipyretic, non-salicylate",5182
5183,"xhance aerosol, breath activated",5183
5184,x-seb t pearl shampoo,5184
5185,xigduo xr,5185
5186,xclair cream,5186
5187,xerese cream,5187
5188,"xenleta 600 mg tablet pleuromutilin derivatives, systemic",5188
5189,"xerac ac solution, non-",5189
5190,xeomin vial,5190
5191,uti-stat,5191
5192,unna-flex bandage,5192
5193,ultra flora plus,5193
5194,ultravist vial,5194
5195,"ultrasal-er film-forming solution extended release, with applicator",5195
5196,ultra sleep,5196
5197,ultra dairy digestive,5197
5198,utira-c,5198
5199,ultimatecare one,5199
5200,ultra a-d,5200
5201,umecta foam,5201
5202,"umecta pd suspension, adhesive",5202
5203,unisom sleep aid,5203
5204,unisom sleepmelts,5204
5205,unisom capsule,5205
5206,unisom,5206
5207,unguentine ointment,5207
5208,"utibron neohaler capsule, with inhalation device",5208
5209,ustell,5209
5210,xenazine,5210
5211,"urocit-k 10 meq (1,080 mg) tablet,extended release",5211
5212,"urocit-k tablet, extended release",5212
5213,urogesic-blue,5213
5214,uro-mp,5214
5215,uroqid-acid no.2,5215
5216,urinary pain relief,5216
5217,urimar-t,5217
5218,uridine (bulk) 100 % powder,5218
5219,uretron d-s,5219
5220,urinozinc prostate formula,5220
5221,urin d.s.,5221
5222,ureacin-20 cream,5222
5223,urelle,5223
5224,ubiquinol (bulk) 32 % powder,5224
5225,ubrelvy 100 mg tablet migraine prevention medications,5225
5226,uramaxin gt gel with prefilled applicator,5226
5227,uramaxin lotion,5227
5228,udamin sp,5228
5229,vp-pnv-dha,5229
5230,vpriv vial,5230
5231,vyzulta drops,5231
5232,ubiquinol,5232
5233,ubidecarenone-omega 3-vit e capsule,5233
5234,uramaxin gel,5234
5235,vylibra,5235
5236,vytone cream in packet,5236
5237,vyleesi 1.75 mg/0.3 ml subcutaneous auto-injector hypoactive sexual desire disorder (hsdd) treatment agents,5237
5238,vsl#3 ds,5238
5239,vsl#3,5239
5240,voriconazole,5240
5241,vol-tab rx,5241
5242,volumen,5242
5243,"voriconazole suspension, reconstituted",5243
5244,voriconazole vial,5244
5245,vyfemla,5245
5246,vogelxo gel,5246
5247,vol-care rx,5247
5248,viactiv,5248
5249,vitafol ultra,5249
5250,vagisil towelette,5250
5251,vitafol nano,5251
5252,vagistat-3 kit,5252
5253,vayacog,5253
5254,vayarin,5254
5255,vasostrict vial,5255
5256,vol-plus,5256
5257,vasoflex hd,5257
5258,vasoflex forte,5258
5259,vasoflex,5259
5260,vaseline jelly,5260
5261,vaseretic,5261
5262,vascazen,5262
5263,varithena foam,5263
5264,varibar thin honey,5264
5265,vapor inhaler,5265
5266,vantas kit,5266
5267,"vanoxide-hc suspension, topical",5267
5268,vanos cream,5268
5269,vanilla extract flavor liquid,5269
5270,vaniply ointment,5270
5271,vanicream cream,5271
5272,vandetanib tablet,5272
5273,"vancomycin-d5w solution, piggyback premix frozen",5273
5274,vivonex plus oral packet,5274
5275,vivlodex,5275
5276,vitron-c,5276
5277,vitrase vial,5277
5278,vita-respa,5278
5279,vitapearl,5279
5280,vitamins for hair tablet multivitamins,5280
5281,vanadyl sulfate crystals,5281
5282,vanadium granules,5282
5283,vanatol lq,5283
5284,vanacof,5284
5285,valstar vial,5285
5286,valrubicin 40 mg/ml intravesical solution anthracycline antibiotic bladder irrigations,5286
5287,valproic acid liquid,5287
5288,valproic acid solution,5288
5289,valproic acid,5289
5290,valproate sodium vial,5290
5291,valproate sodium (bulk) 100 % powder,5291
5292,vitamin k1 10 mg/ml injection solution,5292
5293,vitamin k2,5293
5294,vitamin k1 ampul,5294
5295,valchlor gel,5295
5296,vitamin k liquid,5296
5297,vitamin k,5297
5298,vitamin e cream,5298
5299,vitamin e acetate 200 unit capsule,5299
5300,vitamin e,5300
5301,"vitamin d3-vitamin k2 tablet,disintegrating",5301
5302,vitamin d3-aloe,5302
5303,vitamin d2 capsule,5303
5304,vagisil 5 %-2 % topical cream,5304
5305,vagicaine cream,5305
5306,vitamin d2,5306
5307,vaginal contraceptive film 28 %,5307
5308,v-c forte,5308
5309,vitamin c with rose hips,5309
5310,vcf gel with prefilled applicator,5310
5311,"vcf film, medicated",5311
5312,"vcf aerosol, foam with applicator",5312
5313,vitamin b-complex with vit c tablet multivitamins,5313
5314,vitamin b-complex with vit c,5314
5315,vitamin b-2,5315
5316,vitamin b-1,5316
5317,vitamin b-12,5317
5318,vitamin b-12 tablet,5318
5319,"vitamin b-12 tablet, sublingual",5319
5320,vitamin b12-folic acid,5320
5321,vitamin b complex,5321
5322,vitamin b complex tablet,5322
5323,vitamin b complex capsule,5323
5324,vitamin and minerals,5324
5325,vitamin a capsule,5325
5326,vitamin a and d diaper rash topical ointment,5326
5327,vitament 0.5 mg-270 mg-200 mg-25 mg oral powder packet,5327
5328,vitamin a and d,5328
5329,vitamedmd one rx,5329
5330,vital-d rx,5330
5331,vitafol-ob,5331
5332,vitafol,5332
5333,vital 1.5 cal,5333
5334,vitafol-one,5334
5335,"vit b complex 100 combo no.2 tablet, extended release",5335
5336,verzenio,5336
5337,versapro cream base,5337
5338,verticalm,5338
5339,versacloz,5339
5340,visudyne vial,5340
5341,"visipaque bottle, infusion",5341
5342,visine-a drops,5342
5343,visine totality drops,5343
5344,vorinostat capsule,5344
5345,visine allergy relief drops,5345
5346,visco-3 syringe,5346
5347,virt-vite forte,5347
5348,virtussin dac,5348
5349,virtussin ac,5349
5350,vfend,5350
5351,virt-pn dha,5351
5352,vfend tablet,5352
5353,versabase lotion,5353
5354,veripred 20,5354
5355,veregen ointment,5355
5356,ventavis ampul for nebulization,5356
5357,venclexta,5357
5358,venaliv,5358
5359,velvachol cream,5359
5360,veltassa 8.4 gram oral powder packet,5360
5361,veletri vial,5361
5362,virt-phos 250 neutral,5362
5363,virasal film-forming liquid with applicator,5363
5364,viroptic drops,5364
5365,viracept,5365
5366,viokace,5366
5367,vinate-m,5367
5368,vinorelbine tartrate vial,5368
5369,vinblastine sulfate vial,5369
5370,vinate one,5370
5371,vegetable laxative,5371
5372,vecuronium bromide vial,5372
5373,vigabatrin 500 mg oral powder packet,5373
5374,vigabatrin tablet,5374
5375,vecamyl,5375
5376,viekira pak,5376
5377,vicks vaporub ointment,5377
5378,vicks nyquil severe cold-flu,5378
5379,"vicks sinex spray, non-aerosol",5379
5380,vicks nyquil cough,5380
5381,vicks qlearquil aerosol mist,5381
5382,vicks nyquil nighttime relief 6.25 mg-15 mg-325 mg/15 ml oral liquid,5382
5383,vicks nyquil,5383
5384,vicks dayquil-nyquil severe,5384
5385,vicks dayquil mucus control,5385
5386,vicks dayquil severe cold-flu,5386
5387,vicks dayquil cough,5387
5388,vicks dayquil,5388
5389,vicks dayquil-nyquil cold-flu,5389
5390,"ayr saline spray, non-aerosol",5390
5391,ayr saline gel nasal spray,5391
5392,awake,5392
5393,"ayr saline nasal netirinse packet, with rinse device",5393
5394,"ayr spray, non-aerosol",5394
5395,axitinib tablet,5395
5396,austedo,5396
5397,australian tea tree oil,5397
5398,avobenzone-octocryl-octyl sal lotion,5398
5399,avocado oil,5399
5400,auro drops,5400
5401,avitene topical powder in packet,5401
5402,"avenova spray, non-aerosol",5402
5403,avar-e green cream,5403
5404,avar-e ls cream,5404
5405,vicks dayquil-nyquil,5405
5406,avar-e cream,5406
5407,ala-hist ir,5407
5408,alahist cf,5408
5409,amcinonide cream,5409
5410,ala-hist pe,5410
5411,ala seb shampoo,5411
5412,algal-900 dha,5412
5413,alyacen tablet,5413
5414,alyacen,5414
5415,alvimopan capsule,5415
5416,alum-mag hydroxide-simethicone,5416
5417,alunbrig,5417
5418,"aluminum hydrox-magnesium carb tablet, chewable",5418
5419,"aluminum chloride solution, non-",5419
5420,aluminum chloride in alcohol solution,5420
5421,altreno lotion,5421
5422,alteplase 50 mg intravenous solution,5422
5423,"alteplase solution, reconstituted (recon soln)",5423
5424,altafluor drops,5424
5425,"altamist spray, non-aerosol",5425
5426,altachlore drops,5426
5427,altachlore ointment,5427
5428,alphagan p drops,5428
5429,alphaquin hp cream,5429
5430,alpha lipoic acid capsule,5430
5431,alogliptin-pioglitazone,5431
5432,alophen pills,5432
5433,alomide drops,5433
5434,alpha lipoic acid (bulk) 100 % powder,5434
5435,"alora patch, transdermal semiweekly",5435
5436,avage cream,5436
5437,aloe-la-ceramide-silicone-tape kit,5437
5438,aloe vera-lidocaine gel,5438
5439,aloe vera,5439
5440,aller-tec d,5440
5441,aller-tec,5441
5442,"allergy-congestion relief tablet, extended release 24 hr",5442
5443,allergy tablet,5443
5444,allergy sinus-d,5444
5445,"allergy relief tablet,disintegrating",5445
5446,"allergy relief tablet, extended release",5446
5447,allergy relief (cetirizine) 10 mg tablet,5447
5448,allergy relief (diphenhydramine) 25 mg tablet,5448
5449,allergy relief tablet,5449
5450,allergy relief d-24,5450
5451,allergy medication,5451
5452,allergy medication capsule,5452
5453,allergy multi-symptom tablet,5453
5454,allergy,5454
5455,aller-fex,5455
5456,aller-chlor,5456
5457,allerclear,5457
5458,allegra-d 12 hour,5458
5459,allegra-d 24 hour,5459
5460,amzeeq 4 % topical foam tetracyclines,5460
5461,amphotericin b vial,5461
5462,ampicillin-sulbactam vial with threaded port,5462
5463,amphotericin b lipid complex suspension,5463
5464,allantoin cream,5464
5465,all day pain relief,5465
5466,all day allergy relief,5466
5467,all day allergy-d,5467
5468,all day allergy,5468
5469,alkeran,5469
5470,alka-seltzer plus-d,5470
5471,alka-seltzer plus mucus-conges,5471
5472,alka-seltzer plus day & night,5472
5473,alka-seltzer plus allergy,5473
5474,alka-seltzer plus day,5474
5475,alka-seltzer plus allerg-cough,5475
5476,alka-seltzer heartburn+gas,5476
5477,alka-seltzer,5477
5478,alinia,5478
5479,align,5479
5480,"amoxicillin-clavulanate potass suspension, reconstituted",5480
5481,amoxicillin-clavulanate pot er,5481
5482,amoxicillin-clavulanate potass tablet,5482
5483,amoxicillin-clavulanate potass,5483
5484,"amobarbital solution, reconstituted (recon soln)",5484
5485,ammonium lactate cream,5485
5486,ammonium lactate 5 % lotion,5486
5487,amlodipine-olmesartan,5487
5488,amlodipine-valsartan,5488
5489,amlodipine-atorvastatin,5489
5490,amlodipine-valsartan-hctz,5490
5491,anzemet,5491
5492,"anusol-hc suppository, rectal",5492
5493,anti-nausea,5493
5494,anti-nausea ginger,5494
5495,anti-itch maximum strength 2 % topical spray,5495
5496,anti-itch (hydrocortisone) 1 % topical cream,5496
5497,"alevicyn spray, non-aerosol",5497
5498,antihistamine,5498
5499,alfalfa,5499
5500,alferon n vial,5500
5501,anti-itch (menthol/camphor) 0.5 %-0.5 % lotion dermatological irritants-counter-irritant formulations,5501
5502,alevicyn gel,5502
5503,aleve-d sinus and headache,5503
5504,aleve-d sinus and cold,5504
5505,alevazol ointment,5505
5506,aler-caps,5506
5507,alertness aid,5507
5508,alectinib capsule,5508
5509,alecensa,5509
5510,alcortin a gel in packet,5510
5511,aminophylline ampul,5511
5512,aminolevulinic acid hcl solution,5512
5513,aminocaproic acid,5513
5514,aminocaproic acid vial,5514
5515,amino acids,5515
5516,anti-gas maximum strength 166 mg capsule,5516
5517,antifungal spray 1 % topical powder,5517
5518,antifungal cream 2 % topical,5518
5519,antifungal (tolnaftate) 1 % topical powder,5519
5520,antifungal cream,5520
5521,anti-diarrhea,5521
5522,anti-dandruff shampoo,5522
5523,anti-diarrheal liquid,5523
5524,anti-diarrheal,5524
5525,antibiotic + pain relief ointment,5525
5526,antara,5526
5527,anti monkey butt topical powder,5527
5528,anthrax vaccine suspension,5528
5529,"alcohol, rubbing 70 % solution",5529
5530,"alcohol,dehydrated ampul",5530
5531,alcaine drops,5531
5532,alcalak,5532
5533,albumin (human) vial,5533
5534,"albumin (human) solution, intravenous",5534
5535,albenza,5535
5536,alaway drops,5536
5537,alba-derm cream,5537
5538,amiloride-hydrochlorothiazide,5538
5539,amidate syringe,5539
5540,amifostine vial,5540
5541,amicar,5541
5542,"antacid tablet, chewable",5542
5543,"antacid suspension, (final dose form)",5543
5544,antacid plus anti-gas,5544
5545,antacid liquid 200 mg-200 mg-20 mg/5 ml oral suspension,5545
5546,antacid anti-gas double str,5546
